,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1,tumor_1,tumor_2
1367,248,9,0,1,1,0,0,0,2,0,0,1,0,5,0,0,0,101,0
1368,249,1,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,161,0
1369,249,2,0,3,0,0,0,0,1,0,0,0,0,4,0,2,0,146,0
1370,249,3,0,3,0,0,0,0,0,1,0,2,0,5,1,3,0,113,0
1371,249,4,0,4,0,1,0,0,4,2,0,3,0,5,1,2,0,109,0
1372,249,5,2,3,1,0,0,0,3,1,0,1,0,3,0,1,0,78,0
1373,249,6,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,102,0
1374,249,7,0,9,0,0,0,0,0,3,0,1,0,8,0,4,0,89,1
1375,249,8,0,3,0,0,0,0,3,1,0,1,0,2,0,1,0,107,1
1376,249,9,3,5,0,0,0,0,2,2,0,0,0,1,0,2,0,116,1
1377,24,1,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,116,1
1378,24,2,0,2,0,0,0,0,3,3,0,2,0,0,0,0,0,71,3
1379,24,3,0,1,0,0,0,0,7,1,0,7,0,1,0,0,0,120,0
1380,24,4,0,3,0,0,0,0,0,1,0,4,0,0,0,1,0,87,0
1381,24,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,84,0
1382,24,6,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,100,0
1383,24,7,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,91,0
1384,24,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,106,0
1385,24,9,0,2,0,0,0,0,0,0,0,1,0,4,0,1,0,122,0
1386,250,1,0,4,1,0,0,0,2,2,0,1,0,6,1,10,1,108,1
1387,250,2,0,4,1,0,0,0,1,2,0,1,0,2,1,4,1,118,0
1388,250,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,96,26
1389,250,4,4,12,1,1,0,0,9,2,0,5,0,11,2,11,1,77,0
1390,250,5,3,11,1,0,0,0,10,4,0,3,0,3,1,10,0,49,21
1391,250,6,1,2,1,0,0,0,2,1,0,0,0,3,0,2,0,102,55
1392,250,7,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,109,21
1393,250,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,112,11
1394,250,9,0,5,0,1,0,0,16,1,0,1,0,0,0,0,0,85,29
1395,251,1,1,2,0,0,0,0,1,1,0,0,0,3,1,1,0,70,56
1396,251,2,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,114,22
1397,251,3,1,5,0,0,0,0,2,0,0,2,0,1,0,1,0,108,29
1398,251,4,0,9,0,0,0,0,6,1,0,4,0,7,0,3,0,91,57
1399,251,5,0,8,0,0,0,0,2,0,0,2,0,4,1,4,1,110,21
1400,251,6,0,1,1,0,0,0,2,1,0,1,0,9,0,1,0,159,11
1401,251,7,0,1,0,0,0,0,2,0,0,0,0,3,1,0,0,141,7
1402,251,8,0,4,1,0,0,0,1,1,0,1,0,0,0,0,0,114,12
1403,251,9,0,5,1,0,0,0,5,1,0,2,0,0,1,1,0,107,8
1404,252,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,146,3
1405,252,2,1,2,0,0,0,0,2,1,0,0,0,2,0,0,0,152,3
1406,252,3,0,7,1,0,0,0,2,0,0,2,0,4,0,1,0,116,6
1407,252,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,116,4
1408,252,5,0,2,0,0,0,0,3,1,0,1,0,1,0,1,0,129,0
1409,252,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,111,0
1410,252,7,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,124,10
1411,252,8,0,2,1,0,0,0,0,2,0,1,0,2,0,3,0,129,1
1412,252,9,0,5,0,0,0,0,5,2,0,2,0,6,1,0,0,121,1
1413,253,1,0,2,2,0,0,0,0,1,0,3,0,2,0,1,0,119,1
1414,253,2,0,4,1,0,0,0,0,0,0,1,0,2,1,0,0,115,3
1415,253,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,114,5
1416,253,4,0,3,0,0,0,0,2,0,0,3,0,4,0,0,0,107,1
1417,253,5,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,108,3
1418,253,6,0,1,0,0,0,0,1,0,0,0,0,6,0,1,0,105,0
1419,253,7,0,1,0,0,0,0,1,2,0,3,0,2,1,1,0,126,7
1420,253,8,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,59,2
1421,253,9,0,3,1,0,0,0,3,1,0,2,0,6,0,0,0,84,2
1422,254,1,0,2,0,0,0,0,3,1,0,2,0,0,0,0,0,65,31
1423,254,2,0,2,1,1,0,0,2,2,0,0,0,3,1,0,0,84,4
1424,254,3,0,4,0,0,0,0,5,1,0,1,0,0,0,0,0,70,14
1425,254,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,78,27
1426,254,5,1,7,0,0,0,0,0,1,0,0,0,4,0,3,0,115,8
1427,254,6,3,5,0,1,0,0,2,1,0,1,0,9,2,0,0,102,7
1428,254,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,47
1429,254,8,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,116,25
1430,254,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,110,25
1431,255,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,95,18
1432,255,2,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,128,53
1433,255,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156,17
1434,255,4,0,2,0,0,0,0,0,2,1,1,0,2,0,0,0,94,20
1435,255,5,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,76,50
1436,255,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,85
1437,255,7,1,3,0,0,0,0,0,3,0,1,0,0,0,1,0,56,0
1438,255,8,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,101,1
1439,255,9,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,99,49
1440,256,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,45,0
1441,256,2,0,2,1,0,0,0,0,1,0,0,0,3,0,0,1,71,1
1442,256,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,6
1443,256,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,4
1444,256,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1445,256,6,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,103,1
1446,256,7,0,1,3,0,0,0,2,0,0,5,0,10,2,0,0,108,22
1447,256,8,0,6,0,0,0,0,4,0,0,2,0,5,0,0,0,151,6
1448,256,9,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,146,1
1449,257,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,107,27
1450,257,2,0,2,2,0,0,0,2,1,0,1,0,2,0,0,0,174,1
1451,257,3,0,5,0,0,0,0,3,1,0,2,0,7,2,2,0,141,2
1452,257,4,0,1,1,0,0,0,2,1,0,3,0,9,0,0,0,152,0
1453,257,5,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,154,0
1454,257,6,0,5,1,0,0,0,6,0,0,1,0,4,1,2,0,139,5
1455,257,7,0,2,1,0,0,0,1,0,0,0,0,8,0,3,0,146,0
1456,257,8,0,3,0,0,0,0,5,2,0,2,0,7,1,1,0,136,0
1457,257,9,1,20,0,0,0,0,25,6,0,8,0,4,0,0,0,130,0
1458,258,1,0,3,0,0,0,0,1,0,0,1,0,11,1,1,0,147,2
1459,258,2,0,0,0,0,0,0,3,0,0,2,0,2,0,2,0,148,0
1460,258,3,0,2,0,0,0,0,3,0,0,0,0,6,0,0,0,171,0
1461,258,4,0,3,0,0,0,0,6,2,0,2,0,1,0,0,0,131,0
1462,258,5,0,2,0,0,0,0,4,0,0,0,0,5,0,2,1,123,0
1463,258,6,0,4,0,0,0,0,2,0,0,1,0,2,1,3,0,140,1
1464,258,7,0,2,0,0,0,0,3,3,0,3,0,8,0,3,0,163,0
1465,258,8,1,3,0,0,0,0,2,2,0,1,0,1,0,0,0,92,0
1466,258,9,0,3,1,0,1,0,1,0,0,2,0,2,1,1,0,156,0
1467,259,1,2,4,0,0,0,0,1,1,0,1,0,8,0,0,0,122,0
1468,259,2,0,1,0,0,0,0,2,0,0,3,0,1,0,0,0,106,0
1469,259,3,0,8,0,0,2,0,3,2,0,2,0,6,0,0,0,127,0
1470,259,4,0,2,0,0,0,0,1,1,0,3,0,1,0,0,0,125,0
1471,259,5,0,1,0,0,0,0,2,1,0,0,0,3,0,1,0,117,0
1472,259,6,0,3,0,0,0,0,0,0,0,2,0,2,1,1,0,64,0
1473,259,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0
1474,259,8,0,3,1,0,0,0,5,0,0,5,0,7,1,3,0,132,0
1475,259,9,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,104,0
1476,25,1,0,0,1,0,0,0,1,0,0,5,0,2,0,1,0,110,0
1477,25,2,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,110,0
1478,25,3,0,0,1,0,0,0,2,0,0,3,0,7,0,0,0,110,0
1479,25,4,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,106,0
1480,25,5,0,1,2,0,0,0,1,0,0,5,0,4,1,2,0,82,0
1481,25,6,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,91,0
1482,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
1483,25,8,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,85,0
1484,25,9,0,1,2,0,0,0,2,0,0,2,0,5,0,1,0,97,0
1485,260,1,0,3,0,0,0,0,1,0,0,3,0,10,0,1,0,157,0
1486,260,2,0,1,0,0,0,0,1,0,0,1,0,11,0,0,0,127,0
1487,260,3,0,3,1,0,0,0,4,0,1,2,0,8,0,0,0,181,0
1488,260,4,0,2,0,0,0,0,2,1,0,2,0,1,0,0,0,109,23
1489,260,5,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,139,0
1490,260,6,0,1,2,0,0,0,3,1,1,2,0,6,0,0,0,139,0
1491,260,7,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,102,20
1492,260,8,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,91,36
1493,260,9,0,3,0,0,0,0,1,1,0,2,0,2,0,2,0,139,0
1494,261,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,43,88
1495,261,2,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,116,20
1496,261,3,0,1,0,0,0,0,1,0,0,2,0,2,0,1,0,132,8
1497,261,4,0,1,0,0,0,0,1,0,0,5,0,1,0,0,0,150,0
1498,261,5,0,4,1,0,0,0,2,0,0,0,0,0,2,0,0,122,0
1499,261,6,0,3,1,0,0,0,3,2,0,1,0,2,0,1,1,141,2
1500,261,7,0,2,0,1,0,0,0,1,0,0,0,5,1,1,0,123,0
1501,261,8,0,4,0,0,0,0,2,0,0,0,0,1,1,2,0,116,26
1502,261,9,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,89,39
1503,262,1,2,4,0,1,0,0,1,5,0,2,0,5,0,3,0,76,7
1504,262,2,0,7,0,0,0,0,4,7,1,3,0,0,0,3,0,48,6
1505,262,3,0,5,1,0,0,0,3,4,0,0,0,1,1,1,0,53,5
1506,262,4,1,17,0,0,0,0,22,7,0,2,0,7,0,14,0,52,5
1507,262,5,0,1,0,0,0,0,2,3,0,0,0,2,1,2,0,91,5
1508,262,6,0,6,1,1,0,0,4,0,2,1,0,3,0,0,0,116,1
1509,262,7,2,9,0,6,0,0,22,0,0,2,0,9,0,4,0,45,65
1510,262,8,0,1,2,0,0,0,6,0,0,2,0,3,0,1,0,69,37
1511,262,9,0,5,0,0,1,0,0,1,0,2,0,1,0,1,0,167,1
1512,263,1,0,3,2,0,0,0,9,1,0,0,0,4,0,1,0,122,16
1513,263,2,0,6,0,0,0,0,4,0,0,0,0,4,1,1,0,67,46
1514,263,3,0,3,2,0,0,0,1,1,0,1,0,0,0,0,0,116,2
1515,263,4,0,2,1,0,0,0,5,2,0,2,0,3,0,2,0,207,0
1516,263,5,0,7,1,0,2,0,4,3,0,0,0,0,2,3,0,84,2
1517,263,6,0,8,2,0,1,0,3,3,0,1,0,6,2,1,0,99,3
1518,263,7,0,4,0,0,0,0,3,1,0,1,0,0,0,0,1,177,0
1519,263,8,0,11,0,0,0,0,8,1,0,0,0,2,1,3,0,133,5
1520,263,9,0,1,0,1,0,0,2,1,0,2,0,2,0,2,1,91,9
1521,264,1,0,1,1,0,0,0,1,0,0,2,0,1,1,0,0,160,0
1522,264,2,1,6,0,0,0,0,7,2,0,6,0,1,0,0,0,153,0
1523,264,3,0,1,1,0,0,0,5,4,0,4,0,2,0,0,1,127,4
1524,264,4,0,9,1,0,0,0,6,2,0,10,0,1,0,0,0,131,0
1525,264,5,0,6,2,0,1,0,8,0,0,6,0,3,1,1,1,134,0
1526,264,6,0,5,2,0,0,0,6,0,0,4,0,2,0,2,1,134,0
1527,264,7,0,10,1,0,0,0,8,0,0,9,0,3,0,2,1,127,2
1528,264,8,0,13,1,0,0,0,6,4,0,7,0,9,2,3,0,97,1
1529,264,9,0,4,1,0,0,0,1,5,0,1,0,4,0,0,1,126,0
1530,265,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,128,3
1531,265,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,109,1
1532,265,3,0,6,2,0,0,0,4,3,0,4,0,6,0,1,0,109,0
1533,265,4,3,3,0,0,0,0,1,0,0,1,0,2,0,0,0,87,3
1534,265,5,0,2,0,0,0,0,2,0,0,3,0,4,0,1,0,130,0
1535,265,6,1,9,1,0,0,0,1,3,1,2,0,1,0,1,0,76,0
1536,265,7,3,7,0,0,0,0,7,5,0,4,0,1,0,2,0,111,0
1537,265,8,0,4,0,0,0,0,2,0,0,8,0,0,0,1,0,127,0
1538,265,9,0,5,1,0,0,0,1,1,1,3,0,0,0,1,0,89,0
1539,266,1,0,4,0,0,0,0,2,0,0,2,0,2,0,0,0,131,0
1540,266,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0
1541,266,3,0,0,2,0,0,0,2,1,0,4,0,5,1,0,0,102,0
1542,266,4,0,1,0,0,0,0,1,1,0,3,0,5,0,0,4,116,0
1543,266,5,0,7,0,0,0,0,4,0,0,6,0,9,0,0,0,115,0
1544,266,6,1,6,2,0,0,0,5,0,0,7,0,1,1,0,1,102,0
1545,266,7,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,87,0
1546,266,8,0,5,1,0,0,0,2,1,0,4,0,5,0,0,0,112,0
1547,266,9,0,0,2,0,0,0,1,0,0,0,0,2,3,0,0,128,0
1548,267,1,0,7,1,0,0,0,9,4,0,7,0,7,0,1,1,116,0
1549,267,2,0,2,1,0,0,0,3,1,0,2,0,4,1,2,0,114,0
1550,267,3,0,1,2,0,0,0,0,0,0,7,0,3,0,1,0,120,0
1551,267,4,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,137,0
1552,267,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,114,0
1553,267,6,0,3,0,0,0,0,1,1,0,2,0,3,0,0,1,87,0
1554,267,7,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,101,0
1555,267,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,93,0
1556,267,9,0,3,3,0,0,0,5,1,0,3,0,2,0,2,0,98,0
1557,268,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,95,0
1558,268,2,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,64,0
1559,268,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,71,1
1560,268,4,0,5,0,0,0,0,4,4,0,5,0,9,0,4,1,108,0
1561,268,5,0,1,1,0,0,0,0,0,0,5,0,7,0,0,0,117,0
1562,268,6,0,1,0,0,0,0,1,0,0,10,0,3,0,0,0,100,0
1563,268,7,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,129,0
1564,268,8,0,4,0,0,0,0,1,1,0,5,0,6,0,6,0,118,0
1565,268,9,0,3,3,0,0,0,1,0,0,2,0,8,1,1,0,100,0
1566,269,1,0,2,0,0,0,0,1,1,0,3,0,4,0,1,0,157,4
1567,269,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,108,10
1568,269,3,0,8,3,0,0,0,3,0,0,3,0,5,1,1,0,132,1
1569,269,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,60
1570,269,5,0,4,1,0,0,0,2,1,0,3,0,2,0,3,0,137,36
1571,269,6,0,1,2,0,0,0,3,0,0,4,0,3,0,2,0,125,9
1572,269,7,0,4,0,1,0,0,7,3,0,0,0,10,0,11,0,52,49
1573,269,8,0,4,0,3,0,0,6,0,0,0,0,1,0,8,0,43,84
1574,269,9,0,0,0,2,0,0,4,1,0,1,0,2,0,5,0,100,27
1575,26,1,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0,124,0
1576,26,2,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,113,0
1577,26,3,0,4,0,0,0,0,3,1,0,4,0,9,0,0,0,95,0
1578,26,4,0,1,0,0,0,0,1,0,0,6,0,3,0,1,0,95,0
1579,26,5,0,1,1,0,0,0,2,2,0,5,0,4,0,1,0,96,0
1580,26,6,0,1,0,0,0,0,1,0,0,5,0,2,1,0,0,79,0
1581,26,7,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,81,0
1582,26,8,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,92,0
1583,26,9,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,107,0
1584,270,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,97,52
1585,270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,17
1586,270,3,3,3,1,0,0,0,3,0,0,0,0,8,0,1,0,131,13
1587,270,4,0,3,1,0,0,0,0,0,0,2,0,18,1,3,0,190,6
1588,270,5,0,2,1,0,0,0,2,2,0,1,0,5,0,1,0,130,53
1589,270,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,206,51
1590,270,7,0,1,0,1,0,0,4,0,0,0,0,2,0,0,0,128,41
1591,270,8,0,2,0,0,0,0,1,1,0,1,0,5,0,0,0,128,84
1592,270,9,0,1,0,3,0,0,3,0,0,0,0,1,0,0,0,87,112
1593,271,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,117,5
1594,271,2,0,5,0,0,0,0,1,1,0,0,0,1,0,0,0,114,21
1595,271,3,0,5,0,0,0,0,3,2,1,3,0,4,0,1,0,113,19
1596,271,4,0,4,3,0,0,0,0,0,0,1,0,3,0,0,0,102,0
1597,271,5,0,3,0,0,0,0,3,1,0,3,0,2,3,1,0,98,1
1598,271,6,0,2,0,0,0,0,2,0,0,5,0,1,0,1,0,126,0
1599,271,7,0,1,0,0,0,0,6,0,0,1,0,1,0,0,0,92,35
1600,271,8,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,93,32
1601,271,9,0,3,0,0,0,0,3,0,0,2,0,0,0,1,0,119,1
1602,272,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,51,49
1603,272,2,0,2,0,1,1,0,1,0,0,4,0,0,0,0,0,57,44
1604,272,3,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,95,18
1605,272,4,0,4,0,0,0,0,2,2,0,0,0,2,1,0,0,91,16
1606,272,5,2,2,0,0,0,0,0,1,0,0,0,4,0,0,1,125,1
1607,272,6,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,107,4
1608,272,7,0,2,1,0,0,0,2,0,0,2,0,2,0,4,0,119,0
1609,272,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,91,4
1610,272,9,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,86,6
1611,273,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,87,36
1612,273,2,0,0,0,0,0,0,1,0,1,3,0,2,1,0,0,115,2
1613,273,3,0,9,0,0,0,0,2,0,0,1,0,9,0,2,0,103,0
1614,273,4,1,1,0,1,0,0,2,0,0,0,0,2,0,2,0,49,72
1615,273,5,0,9,0,1,0,0,5,1,0,4,0,3,1,0,0,93,37
1616,273,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,118,7
1617,273,7,0,3,0,0,0,0,4,1,0,0,0,1,0,0,1,127,11
1618,273,8,0,3,0,0,0,0,1,0,0,1,0,4,1,2,0,107,41
1619,273,9,2,2,1,1,1,0,3,4,0,0,0,2,1,3,0,87,5
1620,274,1,0,4,0,0,0,0,3,1,0,3,0,0,2,1,0,135,2
1621,274,2,0,3,0,0,0,0,1,1,0,0,0,2,1,0,0,144,26
1622,274,3,0,3,2,0,0,0,1,1,0,3,0,13,1,2,0,136,8
1623,274,4,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,152,0
1624,274,5,0,4,1,0,0,0,1,1,0,4,0,6,0,2,0,149,4
1625,274,6,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,176,0
1626,274,7,0,3,2,0,0,0,0,1,0,1,0,2,1,0,0,165,0
1627,274,8,0,1,0,0,0,0,2,2,0,3,0,2,0,0,0,122,42
1628,274,9,0,2,0,0,0,0,0,1,1,2,0,4,0,0,0,193,6
1629,275,1,0,2,0,0,0,0,1,0,0,2,0,1,0,1,0,84,11
1630,275,2,1,1,0,0,0,0,4,2,0,4,0,4,0,2,0,112,7
1631,275,3,1,2,0,0,0,0,4,2,0,1,0,6,0,1,0,172,11
1632,275,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,71,3
1633,275,5,2,3,0,0,0,0,1,3,0,3,0,1,0,1,0,105,3
1634,275,6,0,7,1,0,0,0,7,4,0,1,0,7,0,2,0,115,0
1635,275,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,157,0
1636,275,8,0,2,0,0,0,0,3,2,0,0,0,4,0,0,0,83,2
1637,275,9,0,5,0,0,0,0,4,1,0,2,0,3,0,3,1,81,1
1638,276,1,0,3,0,0,0,0,2,0,0,5,0,6,1,1,0,163,3
1639,276,2,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,123,2
1640,276,3,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,96,9
1641,276,4,0,5,0,0,0,0,2,2,0,0,0,6,0,0,0,135,5
1642,276,5,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,95,25
1643,276,6,0,2,0,0,0,0,3,4,0,1,0,1,0,2,0,44,41
1644,276,7,0,4,0,0,0,0,7,1,0,2,0,4,0,0,0,189,1
1645,276,8,1,6,1,1,0,0,1,1,0,1,0,5,0,3,0,129,2
1646,276,9,0,2,0,1,0,0,3,3,0,1,0,1,0,4,0,48,66
1647,277,1,0,2,1,0,0,0,7,1,0,1,0,4,0,0,0,190,0
1648,277,2,0,5,0,0,0,0,3,1,0,1,0,9,0,0,0,164,0
1649,277,3,0,4,0,0,0,0,1,1,0,1,0,5,0,7,1,103,11
1650,277,4,0,1,1,0,0,0,4,0,0,4,0,11,0,0,0,160,8
1651,277,5,0,2,2,0,0,0,1,1,1,1,0,4,0,0,0,115,19
1652,277,6,0,3,2,0,0,0,4,0,0,0,0,8,0,2,0,111,3
1653,277,7,0,2,1,0,0,0,1,0,1,1,0,10,0,0,0,178,1
1654,277,8,1,2,0,0,0,0,7,2,0,0,0,7,0,1,0,121,6
1655,277,9,0,2,0,1,0,0,1,0,0,0,0,2,1,1,0,134,6
1656,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0
1657,278,2,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,123,21
1658,278,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,108,13
1659,278,4,0,1,0,0,0,0,3,0,0,2,0,3,0,1,0,126,0
1660,278,5,0,2,0,0,0,0,5,1,0,5,0,5,0,1,0,116,2
1661,278,6,0,3,0,0,0,0,3,1,0,1,0,4,0,3,0,107,27
1662,278,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,84,5
1663,278,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,2
1664,278,9,2,9,0,0,0,0,6,0,1,1,0,5,0,2,0,143,5
1665,279,1,0,5,0,0,0,0,3,0,0,2,0,6,0,0,1,147,3
1666,279,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,15
1667,279,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,89,0
1668,279,4,0,0,1,0,0,0,0,0,0,3,0,3,0,1,0,136,1
1669,279,5,0,2,0,0,0,0,2,0,0,3,0,2,0,0,0,71,2
1670,279,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
1671,279,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,126,1
1672,279,8,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,85,2
1673,279,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0
1674,27,1,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,82,0
1675,27,2,0,2,0,0,0,0,0,1,0,6,0,5,0,3,0,99,0
1676,27,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0
1677,27,4,0,1,1,0,0,0,2,0,0,3,0,6,0,4,0,73,0
1678,27,5,0,1,0,0,0,0,1,0,0,3,0,5,1,1,0,78,0
1679,27,6,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,102,0
1680,27,7,0,0,0,0,0,0,0,1,0,2,0,8,0,1,0,128,0
1681,27,8,1,0,0,0,0,0,2,2,0,2,0,6,0,4,0,121,0
1682,27,9,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,116,0
1683,280,1,0,7,1,0,0,0,2,1,0,1,0,6,1,0,2,153,6
1684,280,2,0,6,0,0,0,0,2,0,0,3,0,6,1,2,0,156,1
1685,280,3,0,6,2,0,0,0,5,1,1,3,0,17,1,3,1,144,0
1686,280,4,0,2,2,0,0,0,0,0,0,1,0,3,0,1,0,109,28
1687,280,5,0,2,1,0,0,0,2,1,0,1,0,2,1,0,0,195,0
1688,280,6,0,1,1,0,1,0,2,1,0,2,0,5,0,0,0,203,0
1689,280,7,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,129,42
1690,280,8,0,2,0,0,0,0,6,0,0,1,0,3,1,3,0,167,4
1691,280,9,0,3,1,0,0,0,3,0,0,0,0,7,0,1,0,172,0
1692,281,1,0,5,1,0,0,0,5,5,0,5,0,2,0,5,0,141,1
1693,281,2,0,5,0,0,0,0,3,2,0,2,0,1,0,1,0,114,0
1694,281,3,0,6,1,0,0,0,6,9,0,1,0,0,1,1,0,26,0
1695,281,4,0,5,0,0,0,0,3,2,1,4,0,3,0,1,0,123,0
1696,281,5,0,13,1,1,0,0,4,2,3,2,0,1,3,2,1,106,3
1697,281,6,0,7,1,0,0,0,6,0,1,0,0,4,1,1,1,52,7
1698,281,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,126,0
1699,281,8,0,4,4,0,0,0,2,1,0,2,0,4,0,1,0,108,0
1700,281,9,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,92,0
1701,282,1,0,1,2,0,0,0,3,0,0,1,0,0,0,0,1,147,0
1702,282,2,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,114,0
1703,282,3,0,2,2,0,0,0,2,0,0,6,0,2,0,0,0,107,0
