,fov,spot_id,Antibody.secreting.B.cells,CD3+.alpha.beta.T.cells,Central.venous.LSECs,Cholangiocytes,Erthyroid.cells,Hep.1,Hep.3,Hep.4,Hep.5,Hep.6,Inflammatory.macrophages,Mature.B.cells,NK.like.cells,Non.inflammatory.macrophages,NotDet,Periportal.LSECs,Portal.endothelial.cells,Stellate.cells,gamma.delta.T.cells.1
1243,238,2,0,9,0,2,0,0,7,62,40,3,3,0,2,4,0,0,0,8,1
1244,238,3,1,1,0,0,1,0,10,56,53,1,7,1,2,7,0,0,0,5,0
1245,238,4,0,4,0,0,1,0,10,69,33,4,5,0,1,3,0,0,0,4,0
1246,238,5,0,2,1,4,1,0,12,77,36,0,4,2,0,4,0,2,0,7,2
1247,238,6,0,4,0,0,0,0,11,71,55,4,0,1,0,4,0,0,0,6,1
1248,238,7,0,5,1,0,0,0,13,76,27,4,1,2,0,2,0,0,0,2,2
1249,238,8,7,5,1,9,0,0,17,68,31,1,4,1,0,2,0,27,1,18,1
1250,238,9,0,8,0,4,1,0,9,57,27,1,3,0,1,1,0,10,0,26,0
1251,239,1,0,1,1,0,0,1,9,65,34,4,1,1,4,3,0,0,0,5,3
1252,239,2,2,9,0,4,0,0,14,65,20,0,5,0,1,0,0,19,0,17,0
1253,239,3,0,7,0,0,2,1,4,78,38,5,0,1,0,3,0,2,1,9,3
1254,239,4,6,10,0,14,0,0,8,21,12,3,4,1,1,2,0,15,1,15,2
1255,239,5,5,16,3,30,0,0,9,40,7,0,7,5,2,0,0,23,0,32,1
1256,239,6,0,5,1,3,1,1,9,90,28,4,2,0,0,5,0,1,0,9,2
1257,239,7,8,21,0,19,0,0,10,17,3,2,6,5,2,1,0,28,1,22,1
1258,239,8,0,2,0,0,0,3,11,82,44,2,1,0,1,3,0,1,0,8,2
1259,239,9,0,9,0,2,0,2,10,88,37,4,2,1,1,3,0,0,0,5,0
1260,23,1,0,1,2,1,0,0,6,55,63,1,2,0,0,6,0,1,0,7,2
1261,23,2,0,4,1,0,0,17,5,55,43,2,0,0,1,4,0,0,1,6,1
1262,23,3,0,2,2,0,0,18,3,71,24,1,0,2,1,2,0,0,0,8,2
1263,23,4,0,3,3,0,0,2,6,44,60,0,3,2,1,3,0,0,0,9,0
1264,23,5,0,5,2,0,0,11,3,58,45,3,2,2,0,3,0,0,1,4,1
1265,23,6,0,5,1,0,0,4,5,91,31,3,1,1,0,3,0,0,0,6,0
1266,23,7,0,4,3,0,0,1,6,58,54,2,3,0,0,10,0,0,0,5,1
1267,23,8,0,4,1,9,0,0,15,51,41,0,2,1,1,7,0,8,1,23,0
1268,23,9,0,0,0,5,0,0,5,10,2,0,3,1,1,0,0,32,0,27,1
1269,240,1,1,5,3,3,0,2,16,51,20,2,7,4,1,4,0,18,0,25,0
1270,240,2,0,0,2,2,0,2,7,71,37,3,2,0,0,3,0,2,0,4,0
1271,240,3,0,4,3,0,1,10,10,55,34,6,3,1,0,1,0,0,0,1,1
1272,240,4,0,4,1,3,0,0,13,73,33,2,1,1,0,3,0,3,0,10,0
1273,240,5,1,5,0,2,0,5,7,57,38,3,0,0,0,4,0,2,0,6,0
1274,240,6,0,5,4,0,1,16,16,35,38,8,0,2,0,0,0,0,0,7,0
1275,240,7,0,5,2,1,0,2,13,62,37,2,2,0,0,5,0,5,0,7,1
1276,240,8,3,6,0,0,1,0,13,53,38,2,4,5,1,6,0,8,0,9,0
1277,240,9,0,8,3,0,0,9,3,55,48,6,1,1,0,3,0,0,0,3,1
1278,241,1,1,6,1,2,0,1,8,56,40,1,2,1,1,6,0,4,1,8,0
1279,241,2,1,2,2,2,0,0,7,55,38,0,2,1,0,4,0,5,0,2,1
1280,241,3,1,5,1,1,0,2,7,67,43,4,0,2,1,7,0,2,0,5,0
1281,241,4,0,10,2,0,0,12,7,45,25,5,0,2,0,4,0,0,0,1,0
1282,241,5,1,6,0,0,1,7,7,51,40,4,1,0,2,1,0,0,0,8,1
1283,241,6,0,6,1,0,1,0,7,60,48,1,2,2,0,5,0,0,0,5,1
1284,241,7,0,4,4,0,0,51,18,31,2,2,2,2,1,4,0,0,1,10,1
1285,241,8,0,4,8,0,1,21,7,48,22,3,4,3,0,2,0,0,0,5,2
1286,241,9,0,4,2,0,1,4,5,62,46,2,4,1,2,7,0,0,0,3,3
1287,242,1,0,5,4,0,0,23,7,49,9,5,4,0,3,3,0,0,0,5,1
1288,242,2,0,12,2,1,2,12,17,23,23,4,3,4,0,2,0,0,0,4,1
1289,242,3,0,9,1,0,0,1,10,62,38,4,2,1,2,6,0,0,0,2,1
1290,242,4,0,4,2,0,1,4,4,53,32,1,6,1,3,3,0,0,0,4,1
1291,242,5,0,5,1,0,0,4,5,41,32,3,2,1,2,6,0,0,0,4,2
1292,242,6,0,5,2,0,0,5,6,62,45,3,2,1,0,3,0,0,0,5,2
1293,242,7,0,6,2,0,0,7,8,44,21,4,1,0,1,5,0,1,1,5,0
1294,242,8,0,13,3,0,0,15,7,45,26,0,2,5,1,4,0,0,0,7,0
1295,242,9,0,5,7,0,0,9,18,47,33,6,4,1,1,3,0,0,0,3,0
1296,243,1,0,8,1,0,2,6,10,40,19,1,2,1,1,3,0,0,1,2,0
1297,243,2,1,11,3,0,0,15,17,27,7,1,4,4,0,2,0,0,1,6,0
1298,243,3,0,7,4,0,0,42,9,40,4,1,1,0,0,3,0,0,0,5,1
1299,243,4,0,1,2,0,0,1,8,82,32,0,1,0,0,5,0,1,0,6,0
1300,243,5,0,4,1,0,3,7,12,52,35,5,0,1,1,3,0,0,0,3,1
1301,243,6,0,7,3,0,0,23,11,46,22,1,4,2,0,5,0,0,0,5,0
1302,243,7,0,2,0,6,0,0,8,58,32,1,1,0,0,1,0,1,0,19,0
1303,243,8,0,3,3,0,0,3,7,52,47,2,6,1,3,5,0,0,0,1,2
1304,243,9,0,5,2,0,0,11,10,53,50,4,2,1,4,0,0,0,0,6,0
1305,244,1,0,2,0,10,0,0,11,52,38,3,1,1,2,4,0,4,0,11,0
1306,244,2,0,4,1,0,0,2,8,54,42,6,3,0,0,1,0,0,0,1,4
1307,244,3,0,5,1,0,0,4,12,66,40,0,2,1,2,3,0,0,0,5,3
1308,244,4,9,28,0,7,1,0,14,25,15,1,5,8,2,2,0,20,0,14,0
1309,244,5,3,8,2,9,0,1,15,59,26,2,1,1,1,1,0,7,1,11,0
1310,244,6,0,6,2,0,0,3,6,55,49,1,5,1,0,5,0,0,0,5,0
1311,244,7,2,55,2,7,1,3,20,38,17,4,7,1,5,2,0,9,0,14,0
1312,244,8,23,29,2,38,0,0,6,5,3,0,16,6,3,0,0,36,0,38,0
1313,244,9,0,10,1,21,0,0,7,40,14,1,2,2,5,0,0,28,0,37,0
1314,245,1,0,2,1,0,0,0,7,77,40,2,0,0,2,3,0,0,0,5,1
1315,245,2,0,7,0,20,0,0,8,44,34,2,6,2,0,5,0,12,1,17,0
1316,245,3,0,6,0,0,0,4,8,68,46,5,2,1,1,5,0,0,0,3,0
1317,245,4,0,12,4,0,0,3,10,56,37,3,4,2,5,4,0,0,0,1,0
1318,245,5,3,5,0,10,2,0,8,48,45,1,1,0,2,5,0,1,0,12,0
1319,245,6,0,6,8,0,0,1,3,65,41,2,4,1,2,2,0,0,0,0,1
1320,245,7,0,3,0,1,0,2,9,67,46,2,2,3,1,3,0,0,0,2,1
1321,245,8,0,7,0,2,0,0,5,61,42,0,1,1,1,2,0,7,0,10,1
1322,245,9,0,10,1,0,0,9,9,60,36,3,1,2,2,7,0,0,0,4,1
1323,246,1,0,6,1,4,2,3,6,64,37,0,0,0,0,1,0,2,0,10,1
1324,246,2,0,8,1,4,0,1,10,48,39,1,5,2,0,2,0,2,0,4,0
1325,246,3,0,3,3,0,4,8,6,51,26,0,0,0,0,6,0,1,1,3,2
1326,246,4,1,4,0,0,0,4,9,22,10,0,1,2,1,3,1,1,0,5,1
1327,246,5,1,9,3,1,2,9,10,26,17,1,0,0,1,4,0,1,4,9,0
1328,246,6,0,7,0,0,0,32,10,18,11,5,1,1,4,1,0,1,1,7,0
1329,246,7,0,17,1,0,2,0,3,2,1,1,5,9,4,4,0,0,4,1,2
1330,246,8,4,12,1,1,0,3,8,10,13,1,0,5,3,0,0,0,0,4,1
1331,246,9,0,4,2,1,0,6,6,51,49,2,0,0,1,3,0,0,1,8,1
1332,247,1,0,8,0,0,3,4,12,44,17,2,1,1,1,4,0,0,1,7,1
1333,247,2,1,4,0,0,0,9,11,28,32,2,4,0,1,3,0,0,0,4,1
1334,247,3,0,11,1,11,0,2,9,84,31,1,0,0,3,2,0,2,0,8,1
1335,247,4,0,7,1,0,0,11,3,52,47,1,1,0,0,1,0,0,0,5,1
1336,247,5,0,12,5,0,0,10,4,43,37,2,4,2,6,8,0,0,0,5,0
1337,247,6,0,4,1,12,1,1,4,73,41,0,0,0,1,8,0,1,1,15,2
1338,247,7,0,7,4,0,0,2,14,52,47,2,1,2,0,7,0,0,0,6,4
1339,247,8,0,5,1,0,0,9,15,68,39,1,3,1,1,1,0,0,0,3,1
1340,247,9,0,4,1,2,0,1,7,80,46,2,4,1,0,6,0,0,1,7,1
1341,248,1,0,5,3,0,2,2,4,64,47,2,2,0,2,9,0,0,0,4,1
1342,248,2,0,2,2,0,1,3,8,53,48,1,3,0,2,4,0,0,0,6,4
1343,248,3,0,4,2,0,1,0,5,66,51,1,0,0,0,4,0,0,0,6,2
1344,248,4,0,4,3,0,0,1,6,68,43,4,1,3,3,11,0,0,0,3,0
1345,248,5,0,2,0,2,0,0,4,63,45,0,9,1,3,4,0,8,0,7,2
1346,248,6,0,6,3,0,0,3,3,73,38,0,2,2,1,3,0,1,0,4,1
1347,248,7,0,6,2,0,1,0,7,39,63,3,0,0,1,9,0,0,0,6,1
1348,248,8,0,2,0,1,0,2,3,78,38,2,2,0,1,11,0,1,0,7,2
1349,248,9,0,3,4,0,1,3,2,81,49,1,1,0,2,6,0,0,0,6,2
1350,249,1,0,2,1,10,1,0,10,74,23,2,5,0,1,3,0,12,0,12,0
1351,249,2,15,7,1,10,0,0,8,36,16,1,3,6,0,1,0,32,0,26,0
1352,249,3,0,1,2,0,0,1,4,88,49,0,0,1,2,6,0,0,0,5,0
1353,249,4,1,4,0,18,0,0,15,68,19,0,5,0,1,1,0,18,0,25,0
1354,249,5,7,10,0,5,0,1,6,16,7,0,2,1,1,0,0,16,0,18,0
1355,249,6,1,8,1,0,0,0,7,26,4,0,4,0,1,0,0,9,0,20,0
1356,249,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1357,249,8,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1358,249,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,24,1,7,6,0,11,0,0,15,21,13,3,5,2,2,1,0,19,1,26,0
1360,24,2,0,8,0,1,0,0,1,1,0,0,5,2,2,0,0,18,1,19,0
1361,24,3,1,8,0,2,2,0,0,0,0,0,5,1,2,2,0,55,1,7,1
1362,24,4,10,12,1,9,0,0,0,0,0,0,6,3,0,0,0,16,0,15,0
1363,24,5,13,16,1,6,0,0,0,0,0,0,2,4,1,0,0,21,0,13,0
1364,24,6,22,30,1,10,0,0,3,9,4,0,12,9,4,1,0,33,0,19,1
1365,24,7,0,13,1,36,0,0,10,39,21,2,8,1,2,5,0,10,0,20,0
1366,24,8,2,18,0,16,1,0,27,36,22,0,5,4,0,2,0,20,0,31,0
1367,24,9,1,5,1,0,0,0,11,90,57,6,1,0,0,6,0,1,0,5,0
1368,250,1,0,0,0,0,0,0,1,21,9,0,1,1,1,2,0,0,0,1,0
1369,250,2,0,2,0,0,0,0,1,21,10,0,0,0,1,0,0,0,1,1,3
1370,250,3,0,6,0,0,0,0,0,18,4,0,1,2,4,1,0,0,0,2,0
1371,250,4,0,3,1,0,1,2,8,67,46,2,1,1,2,5,0,0,0,4,1
1372,250,5,0,8,0,14,0,0,9,65,56,1,3,1,0,3,0,9,0,9,1
1373,250,6,1,5,0,22,0,0,8,74,43,1,2,1,0,2,0,8,0,20,0
1374,250,7,0,1,2,0,0,0,3,84,46,1,0,0,2,4,0,1,0,2,1
1375,250,8,3,9,0,23,0,0,21,61,19,1,2,0,0,1,0,13,2,13,1
1376,250,9,0,4,2,0,2,3,9,50,62,3,1,1,0,4,0,0,0,5,1
1377,251,1,2,10,3,20,0,0,5,30,22,0,10,1,1,3,0,24,0,28,0
1378,251,2,10,5,1,9,0,1,8,39,27,0,1,0,1,1,0,14,1,16,0
1379,251,3,0,4,3,0,2,2,4,55,54,5,1,0,0,1,0,0,0,4,1
1380,251,4,22,27,1,6,1,1,1,0,0,0,5,11,3,0,0,22,0,8,1
1381,251,5,0,22,1,9,0,0,8,34,15,0,5,7,2,1,0,6,1,10,2
1382,251,6,0,3,5,0,0,5,2,60,53,2,2,0,2,3,0,0,0,5,0
1383,251,7,20,27,0,13,0,0,6,0,2,0,12,9,3,0,0,33,1,30,2
1384,251,8,1,34,0,1,0,0,18,41,10,0,2,9,3,2,0,15,1,3,1
1385,251,9,0,1,1,3,0,3,3,69,59,2,1,2,0,6,0,0,0,6,1
1386,253,1,2,30,1,11,0,0,6,13,3,0,4,3,2,1,0,28,2,31,2
1387,253,2,1,8,0,18,0,0,14,55,27,1,0,0,1,2,0,8,0,21,0
1388,253,3,0,3,0,0,0,3,4,72,40,2,0,0,3,7,0,0,0,3,2
1389,253,4,6,15,1,2,1,0,13,3,3,0,3,6,2,0,0,26,1,24,1
1390,253,5,3,8,0,5,0,1,28,26,21,0,3,0,1,1,0,24,0,37,1
1391,253,6,0,7,0,7,0,1,17,66,38,1,0,1,0,3,0,6,0,9,1
1392,253,7,4,16,1,15,1,0,10,43,17,2,5,1,2,1,0,19,0,26,2
1393,253,8,1,2,2,17,1,0,12,58,47,1,3,0,0,4,0,2,0,15,0
1394,253,9,0,6,3,2,2,2,7,53,48,5,0,0,1,4,0,0,0,6,2
1395,254,1,3,13,0,0,0,1,12,54,22,3,3,1,1,5,0,8,0,19,1
1396,254,2,0,7,0,0,2,2,8,57,36,4,1,2,3,6,0,0,0,6,2
1397,254,3,0,8,2,0,1,9,9,50,39,4,3,3,0,4,0,0,0,5,4
1398,254,4,6,10,0,7,1,0,24,38,23,0,4,3,4,1,0,19,1,22,0
1399,254,5,0,4,3,0,0,2,5,65,45,0,2,1,0,6,0,0,0,6,2
1400,254,6,0,5,4,0,0,15,12,51,44,3,1,2,1,4,0,0,0,4,1
1401,254,7,3,5,2,5,0,0,19,56,30,1,3,3,3,1,0,10,0,8,1
1402,254,8,0,3,1,0,2,1,17,57,41,4,0,1,4,8,0,0,0,7,1
1403,254,9,0,2,1,1,0,2,5,71,48,7,0,2,1,3,0,1,0,6,2
1404,255,1,0,3,6,0,2,5,11,62,29,1,0,1,1,4,0,0,0,5,2
1405,255,2,0,9,3,0,0,4,14,55,28,1,2,4,1,4,0,0,0,5,2
1406,255,3,0,6,1,9,0,2,8,43,56,2,2,0,2,1,0,0,0,12,1
1407,255,4,0,8,3,0,1,17,13,44,28,3,1,1,2,5,0,0,0,6,3
1408,255,5,0,5,3,0,0,25,19,39,16,2,1,3,0,2,0,0,1,9,0
1409,255,6,0,3,3,0,0,9,4,52,41,3,4,0,0,4,0,0,0,6,1
1410,255,7,1,7,3,0,0,11,11,48,36,7,1,1,2,2,0,0,0,5,2
1411,255,8,0,2,0,0,0,18,19,45,34,3,1,0,1,3,0,0,0,1,1
1412,255,9,0,3,5,0,1,9,4,61,49,5,1,4,0,5,0,0,0,6,0
1413,256,1,0,6,2,0,2,0,9,70,30,1,2,1,1,7,0,0,0,7,1
1414,256,2,0,1,2,0,0,0,11,74,50,0,3,0,2,3,0,3,0,6,1
1415,256,3,1,4,0,3,3,0,9,73,34,1,3,3,1,1,0,7,0,13,0
1416,256,4,1,3,1,0,2,0,16,59,28,2,2,1,1,0,0,4,0,7,1
1417,256,5,7,8,1,4,0,0,20,30,21,1,4,2,2,2,0,19,1,16,0
1418,256,6,0,3,1,1,2,1,6,68,46,1,1,1,0,7,0,1,1,11,1
1419,256,7,7,29,0,18,0,1,8,28,8,0,15,3,1,1,0,25,0,30,0
1420,256,8,16,25,1,15,0,0,7,32,15,0,11,6,4,2,0,28,1,28,1
1421,256,9,0,3,1,1,0,1,7,87,48,3,1,0,1,7,0,0,0,6,1
1422,257,1,0,9,0,12,0,0,18,63,7,1,1,2,0,2,0,4,0,8,0
1423,257,2,0,10,1,1,2,2,10,62,18,3,0,0,4,5,0,2,0,9,1
1424,257,3,0,11,3,6,1,1,8,67,27,6,4,1,1,2,0,7,0,9,2
1425,257,4,0,5,1,0,4,2,8,59,25,2,3,2,2,5,0,0,0,10,1
1426,257,5,0,7,2,0,1,4,7,57,27,3,2,2,2,1,0,0,0,4,0
1427,257,6,0,8,5,0,0,3,10,72,25,2,3,0,1,3,0,0,0,4,2
1428,257,7,0,3,3,0,3,4,11,53,27,1,0,1,3,3,0,1,1,2,3
1429,257,8,0,6,1,0,0,4,16,53,22,4,4,2,4,3,0,0,0,4,3
1430,257,9,2,7,2,0,0,2,8,64,32,1,0,1,4,5,0,0,0,3,1
1431,258,1,0,3,2,0,2,1,11,56,41,1,3,1,2,6,0,0,0,5,1
1432,258,2,1,6,1,0,1,1,11,55,42,3,4,0,2,8,0,0,0,3,1
1433,258,3,0,5,2,0,0,0,6,67,44,1,0,1,1,9,0,0,0,7,0
1434,258,4,0,5,1,0,1,1,6,52,38,1,6,1,4,9,0,0,1,4,0
1435,258,5,0,11,0,0,1,1,8,58,41,2,1,1,2,5,0,0,0,2,0
1436,258,6,0,5,0,0,0,1,3,61,55,2,4,4,2,6,0,0,0,2,3
1437,258,7,0,2,0,9,0,0,18,72,33,1,4,0,0,0,0,2,0,17,0
1438,258,8,1,13,1,4,3,2,7,56,40,1,4,3,1,8,0,1,0,7,1
1439,258,9,0,10,2,0,0,4,5,66,41,1,3,2,0,9,0,0,0,2,4
1440,259,1,0,7,5,0,3,2,7,70,26,3,1,2,3,3,0,0,0,7,2
1441,259,2,0,8,3,0,1,2,9,55,37,4,3,3,2,6,0,0,1,3,3
1442,259,3,0,3,0,0,0,1,11,73,49,3,0,1,2,3,0,0,0,2,1
1443,259,4,0,3,0,0,1,1,11,62,37,2,3,3,0,6,0,1,0,7,0
1444,259,5,0,4,3,0,0,0,7,67,53,1,1,1,0,6,0,0,0,4,2
1445,259,6,0,5,1,0,0,1,5,67,34,0,1,0,0,8,0,0,0,5,1
1446,259,7,0,2,1,0,0,2,5,73,52,4,1,0,0,1,0,0,0,5,0
1447,259,8,0,6,2,3,0,4,11,81,25,0,2,0,2,2,0,0,0,7,1
1448,259,9,0,3,0,6,0,4,7,86,39,4,1,0,3,5,0,2,0,5,1
1449,25,1,1,4,0,0,0,0,7,76,40,1,0,0,1,13,0,1,0,8,0
1450,25,2,1,6,0,8,0,0,22,59,34,1,5,1,0,2,0,12,0,22,0
1451,25,3,1,3,1,0,1,8,6,53,58,4,1,1,0,6,0,0,0,2,1
1452,25,4,3,10,4,4,0,1,13,38,35,2,5,0,2,3,0,18,0,18,0
1453,25,5,0,7,1,20,0,1,13,34,24,1,6,2,0,3,0,10,0,14,0
1454,25,6,0,5,4,0,0,11,6,53,43,5,2,1,1,11,0,0,0,3,1
1455,25,7,0,4,1,5,0,0,6,37,29,2,2,2,1,4,0,18,0,9,2
1456,25,8,0,3,0,8,0,0,3,41,26,1,5,3,3,1,0,13,1,10,0
1457,25,9,0,6,0,0,1,12,5,58,46,10,2,0,1,10,0,0,0,3,4
1458,260,1,0,4,6,0,1,19,10,56,13,2,1,2,1,1,0,0,0,5,0
1459,260,2,0,0,6,0,0,19,8,47,20,0,3,1,3,1,0,0,0,6,0
1460,260,3,0,2,0,0,0,34,12,44,13,2,1,1,2,2,0,0,0,3,0
1461,260,4,0,6,3,0,2,35,14,32,9,1,2,3,1,3,0,0,2,9,2
1462,260,5,0,4,5,0,0,38,21,13,2,2,2,2,2,0,0,0,2,5,2
1463,260,6,0,6,6,0,0,32,10,38,18,2,0,2,1,2,0,0,1,3,1
1464,260,7,0,9,2,0,0,15,13,45,23,2,4,3,0,3,0,0,1,4,0
1465,260,8,1,11,3,0,1,33,13,12,9,0,0,1,1,1,0,0,0,6,0
1466,260,9,0,7,1,0,1,16,8,56,35,1,0,1,2,1,0,0,0,3,0
1467,261,1,1,4,4,0,0,4,9,65,27,2,2,3,0,5,0,0,0,5,4
1468,261,2,0,10,4,0,1,26,9,26,8,2,0,2,1,4,0,0,0,6,0
1469,261,3,0,6,3,0,0,34,9,50,14,2,1,0,6,3,0,0,0,6,0
1470,261,4,0,6,0,0,0,5,7,52,29,1,1,3,0,2,0,0,0,5,2
1471,261,5,0,3,1,0,2,19,4,45,22,2,1,2,0,2,0,0,0,5,0
1472,261,6,0,1,0,0,0,15,7,50,34,3,3,2,0,3,0,0,0,2,1
1473,261,7,0,4,4,0,0,1,7,67,35,4,1,2,3,4,0,0,0,9,1
1474,261,8,0,6,0,0,0,5,8,52,40,2,1,2,1,5,0,0,0,3,1
1475,261,9,0,5,1,0,0,1,8,62,40,2,0,1,1,0,0,0,0,4,0
1476,262,1,0,8,1,0,2,2,11,56,34,4,4,1,1,5,0,0,0,4,2
1477,262,2,0,8,0,5,0,2,13,71,30,5,0,1,1,5,0,3,1,7,0
1478,262,3,19,23,0,15,0,0,11,39,14,1,6,2,1,0,0,29,0,23,0
1479,262,4,0,2,2,0,1,1,7,48,41,2,0,1,3,8,0,0,0,0,0
1480,262,5,0,1,1,0,1,1,6,63,38,2,2,2,0,5,0,0,2,2,2
1481,262,6,7,8,3,11,0,0,9,59,26,0,4,2,0,4,0,17,0,19,0
1482,262,7,0,4,4,0,0,5,11,60,38,2,6,1,0,3,0,0,0,4,2
1483,262,8,0,7,2,0,0,1,4,64,38,4,1,2,0,5,0,0,0,2,1
1484,262,9,0,9,2,0,1,1,11,65,43,1,2,0,1,6,0,1,0,5,1
1485,263,1,0,4,3,0,1,10,15,41,36,4,4,2,1,2,0,0,0,4,5
1486,263,2,0,5,3,0,1,8,9,46,36,2,0,1,0,3,0,0,0,6,0
1487,263,3,0,7,2,0,1,12,8,52,39,4,1,3,2,4,0,0,0,7,1
1488,263,4,0,7,4,0,0,24,12,33,24,2,2,2,0,3,0,0,1,4,1
1489,263,5,0,5,1,0,0,42,12,29,6,2,1,1,1,6,0,0,0,7,0
1490,263,6,1,9,6,0,0,18,11,52,24,2,2,2,0,2,0,0,0,4,1
1491,263,7,0,8,4,0,0,34,17,47,9,1,2,1,0,5,0,0,1,3,2
1492,263,8,0,7,2,0,1,23,8,50,32,2,1,0,1,2,0,0,0,6,1
1493,263,9,0,4,4,0,1,3,3,63,49,4,2,0,0,2,0,0,0,1,1
1494,264,1,0,6,1,0,0,17,9,57,26,3,2,2,1,4,0,0,0,5,1
1495,264,2,0,3,2,0,2,4,2,60,44,2,0,1,1,5,0,0,0,3,2
1496,264,3,1,5,0,17,1,1,5,58,34,2,4,1,0,0,0,16,0,23,2
1497,264,4,0,4,1,2,0,1,7,52,31,1,3,1,0,5,0,3,1,13,2
1498,264,5,1,1,2,5,1,1,15,67,30,1,4,0,1,2,0,2,0,17,0
1499,264,6,0,1,1,7,0,1,5,62,46,3,0,0,2,4,0,1,0,6,4
1500,264,7,0,5,1,9,0,1,10,44,32,1,4,0,0,3,0,19,0,17,2
1501,264,8,0,4,1,1,1,2,5,57,53,3,2,5,2,6,0,0,0,5,2
1502,264,9,0,6,4,0,0,13,8,54,34,2,4,2,2,6,0,0,0,3,0
1503,265,1,0,0,1,0,0,5,12,55,39,2,2,2,2,6,0,0,0,6,3
1504,265,2,0,5,3,0,2,6,3,51,38,1,3,1,1,7,0,0,0,4,3
1505,265,3,0,5,6,0,1,12,8,54,32,0,2,2,0,8,0,0,0,3,3
1506,265,4,0,6,3,0,2,8,10,43,33,3,4,3,3,2,0,0,0,6,1
1507,265,5,0,7,9,0,1,2,3,47,49,1,1,1,0,4,0,0,0,5,3
1508,265,6,0,4,2,0,0,2,3,72,40,4,0,1,1,6,0,0,0,3,4
1509,265,7,0,9,3,0,0,37,11,43,10,3,3,0,0,2,0,0,0,8,0
1510,265,8,1,8,4,0,0,17,13,40,38,6,1,0,0,10,0,0,0,7,1
1511,265,9,0,5,2,0,1,4,4,69,43,0,10,2,2,7,0,0,0,4,5
1512,266,1,0,17,1,1,3,26,18,13,1,0,5,2,4,2,0,0,0,15,2
1513,266,2,0,9,2,0,0,39,9,43,10,1,4,1,3,2,0,0,0,4,0
1514,266,3,0,9,2,0,1,43,13,36,16,1,2,1,0,4,0,0,0,7,0
1515,266,4,0,7,6,0,1,19,9,29,28,0,1,3,1,4,0,0,1,2,0
1516,266,5,0,3,5,0,0,12,2,63,37,2,3,1,0,4,0,0,0,2,1
1517,266,6,0,7,3,0,0,12,5,49,48,1,0,0,2,3,0,0,3,4,2
1518,266,7,0,9,4,0,0,4,3,41,58,1,3,1,1,3,0,0,0,1,2
1519,266,8,0,8,0,3,0,1,6,66,41,0,1,0,2,8,0,0,0,7,2
1520,266,9,2,5,0,4,0,1,6,71,43,0,2,1,0,3,0,6,0,3,0
1521,269,1,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,0,0
1522,269,2,0,1,0,0,0,0,4,12,1,0,0,0,0,1,0,1,0,0,0
1523,269,3,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0
1524,269,4,0,0,0,1,0,0,2,19,1,0,1,0,0,0,0,0,0,4,1
1525,269,5,0,1,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,3,0
1526,269,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,269,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1528,269,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1529,269,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,26,1,7,10,0,27,0,0,8,43,21,1,5,0,1,0,0,35,0,33,0
1531,26,2,2,9,2,9,1,0,11,57,44,5,4,1,1,2,0,15,1,18,0
1532,26,3,0,4,1,2,0,0,9,81,50,4,1,0,1,4,0,0,0,4,0
1533,26,4,0,3,0,14,0,1,15,43,49,2,4,0,0,3,0,5,0,9,0
1534,26,5,0,1,0,7,0,1,6,77,53,4,0,0,0,2,0,4,0,11,0
1535,26,6,0,8,1,0,0,0,2,66,61,6,3,1,3,5,0,0,0,1,1
1536,26,7,0,4,3,2,0,0,11,54,71,9,0,2,1,4,0,3,0,5,3
1537,26,8,0,6,3,1,0,0,2,61,69,3,0,1,0,5,0,0,0,6,2
1538,26,9,0,5,2,0,1,8,7,45,52,7,1,1,2,4,0,0,1,8,3
1539,270,1,0,2,1,0,0,1,1,8,6,0,0,2,0,1,0,0,1,0,1
1540,270,2,0,10,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0
1541,270,3,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
1542,270,4,1,2,2,7,0,1,7,56,44,0,1,1,0,6,0,0,0,5,1
1543,270,5,0,5,1,0,0,28,4,38,18,0,1,0,1,1,0,0,0,2,0
1544,270,6,0,1,0,0,0,47,2,10,4,0,0,0,2,2,0,0,1,1,1
1545,270,7,0,6,1,0,0,7,9,61,35,1,0,1,0,4,0,0,0,3,0
1546,270,8,0,3,1,0,1,46,15,29,16,3,1,0,1,3,0,0,0,6,1
1547,270,9,0,6,5,0,0,30,5,53,23,3,1,0,1,4,0,0,1,6,0
1548,271,1,0,3,4,0,3,35,11,34,5,2,4,4,0,0,0,0,1,8,1
